rank,title,main_artist,featured_artists,album,release_date,release_year,genres,languages,composer,anime_title,anime_popularity,screen_work,vtuber,is_original,metric_name,metric_value,metric_unit,listen_count,listen_source,view_count,overall_popularity_score,spotify_track_id,musicbrainz_recording_mbid,isrc,source_url,retrieved_at,source_notes,extra
15,Holly Jolly Christmas,Michael Bublé,[],,,2011,"[""jazz"",""adult standards"",""canadian pop"",""jazz pop"",""lounge"",""j-pop""]","[""und""]",,,,,,,spotify_streams,903188568.0,streams,903188568,Spotify,,120.62690104427851,67mgz7S5y7hnCE63YBjfO6,,,https://kworb.net/spotify/songs.html,2026-09-12,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""jazz_depth"",""matched_source_genres"":[""jazz"",""adult standards"",""canadian pop"",""jazz pop"",""lounge"",""j-pop""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
16,"Baby, It's Cold Outside",Dean Martin,[],,,1959,"[""jazz""]","[""und""]",,,,,,,spotify_chart_streams_snapshot,62187665.0,streams,62187665,Spotify,,95.08704257370809,7J3pqJ4DlGcm1aGku5Qj4G,,,data/raw/spotify_top10000_streamed_songs_2023.csv,2026-09-12,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""jazz_depth"",""matched_source_genres"":[""jazz""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
17,O Tannenbaum,Vince Guaraldi Trio,[],,,1965,"[""jazz""]","[""und""]",,,,,,,spotify_chart_streams_snapshot,41048606.0,streams,41048606,Spotify,,93.98298423758062,7IgaAfqR2EhkC2i7yUHRlt,,,data/raw/spotify_top10000_streamed_songs_2023.csv,2026-09-12,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""jazz_depth"",""matched_source_genres"":[""jazz""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
18,Have Yourself A Merry Little Christmas,Judy Garland,[],,,1944,"[""adult standards"",""torch song"",""vocal jazz"",""jazz""]","[""und""]",,,,,,,spotify_chart_streams_snapshot,37996382.0,streams,37996382,Spotify,,93.29742256671928,1hLRoUONVzeTkWZT7pCuvs,,,data/raw/spotify_top10000_streamed_songs_2023.csv,2026-09-12,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""jazz_depth"",""matched_source_genres"":[""adult standards"",""torch song"",""vocal jazz"",""jazz""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
19,Alexander Hamilton,Leslie Odom Jr.,[],,,2015,"[""jazz"",""show-tunes""]","[""und""]",,,,,,,spotify_chart_streams_snapshot,5010199.0,streams,5010199,Spotify,,92.54855062626271,4TTV7EcfroSLWzXRY6gLv6,,,data/raw/spotify_top10000_streamed_songs_2023.csv,2026-09-12,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""jazz_depth"",""matched_source_genres"":[""jazz"",""show-tunes""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
20,Christmas Time Is Here  Vocal,Vince Guaraldi Trio,[],,,1965,"[""jazz trio"",""jazz""]","[""und""]",,,,,,,spotify_chart_streams_snapshot,43279264.0,streams,43279264,Spotify,,92.46279876655936,7hL3DRw0R9uGN550d2hdA8,,,data/raw/spotify_top10000_streamed_songs_2023.csv,2026-09-12,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""jazz_depth"",""matched_source_genres"":[""jazz trio"",""jazz""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
21,Sleigh Ride,Ella Fitzgerald,[],,,1960,"[""jazz"",""blues""]","[""und""]",,,,,,,spotify_chart_streams_snapshot,19749075.0,streams,19749075,Spotify,,90.10546781102295,7pfC2uUEuDEzMYKVblIXb8,,,data/raw/spotify_top10000_streamed_songs_2023.csv,2026-09-12,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""jazz_depth"",""matched_source_genres"":[""jazz"",""blues""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
22,Rudolph The RedNosed Reindeer,Dean Martin,[],,,1959,"[""jazz""]","[""und""]",,,,,,,spotify_chart_streams_snapshot,9801987.0,streams,9801987,Spotify,,87.4131416649563,4ZZb5kIjp4NkfFmbTyEYCg,,,data/raw/spotify_top10000_streamed_songs_2023.csv,2026-09-12,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""jazz_depth"",""matched_source_genres"":[""jazz""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
23,Linus And Lucy,Vince Guaraldi Trio,[],,,1965,"[""jazz"",""jazz trio""]","[""und""]",,,,,,,spotify_chart_streams_snapshot,10850457.0,streams,10850457,Spotify,,87.154480702283,5YuuJX4OkMGKuVhENvWxGv,,,data/raw/spotify_top10000_streamed_songs_2023.csv,2026-09-12,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""jazz_depth"",""matched_source_genres"":[""jazz"",""jazz trio""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
24,Winter Wonderland,Tony Bennett,[],,,1936,"[""jazz"",""adult standards"",""easy listening"",""lounge"",""vocal jazz""]","[""und""]",,,,,,,spotify_chart_streams_snapshot,9175216.0,streams,9175216,Spotify,,87.12616344399672,7vPtqsDDVsMQabAtlkNmmj,,,data/raw/spotify_top10000_streamed_songs_2023.csv,2026-09-12,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""jazz_depth"",""matched_source_genres"":[""jazz"",""adult standards"",""easy listening"",""lounge"",""vocal jazz""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
25,Frosty The Snowman,Ella Fitzgerald,[],,,1960,"[""blues"",""jazz"",""adult standards"",""jazz blues"",""soul"",""swing"",""vocal jazz""]","[""und""]",,,,,,,spotify_chart_streams_snapshot,8280471.0,streams,8280471,Spotify,,86.33055092962786,7zrxUrilLtTk4XnT5G7zF8,,,data/raw/spotify_top10000_streamed_songs_2023.csv,2026-09-12,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""jazz_depth"",""matched_source_genres"":[""blues"",""jazz"",""adult standards"",""jazz blues"",""soul"",""swing"",""vocal jazz""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
26,Santa Claus Is Coming to Town,Michael Bublé,[],,,2021,"[""adult standards"",""canadian pop"",""jazz pop"",""lounge""]","[""und""]",,,,,,,spotify_chart_streams_snapshot,22969100.0,streams,22969100,Spotify,,83.76143997442315,5rd2xZdxxgWvpiCAeiKqTp,,,data/raw/spotify_top10000_streamed_songs_2023.csv,2026-09-12,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""jazz_depth"",""matched_source_genres"":[""adult standards"",""canadian pop"",""jazz pop"",""lounge""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
27,Think,Aretha Franklin,[],,,1968,"[""classic soul"",""jazz blues"",""memphis soul"",""soul"",""southern soul"",""vocal jazz""]","[""und""]",,,,,,,spotify_chart_streams_snapshot,656840.0,streams,656840,Spotify,,82.32460253608977,4yQw7FR9lcvL6RHtegbJBh,,,data/raw/spotify_top10000_streamed_songs_2023.csv,2026-09-12,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""jazz_depth"",""matched_source_genres"":[""classic soul"",""jazz blues"",""memphis soul"",""soul"",""southern soul"",""vocal jazz""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
28,Home,Michael Bublé,[],,,2005,"[""j-pop"",""jazz"",""adult standards"",""canadian pop"",""jazz pop"",""lounge""]","[""und""]",,,,,,,spotify_chart_streams_snapshot,546483.0,streams,546483,Spotify,,82.22577451165077,4wLZ4zPM9c4oe1VV8ejdWV,,,data/raw/spotify_top10000_streamed_songs_2023.csv,2026-09-12,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""jazz_depth"",""matched_source_genres"":[""j-pop"",""jazz"",""adult standards"",""canadian pop"",""jazz pop"",""lounge""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
29,O Come All Ye Faithful,Nat King Cole,[],,,1962,"[""adult standards"",""lounge"",""soul"",""swing"",""vocal jazz""]","[""und""]",,,,,,,spotify_chart_streams_snapshot,5058003.0,streams,5058003,Spotify,,81.38979168459797,0H1zX27yxoDrsrQA1hk5Uq,,,data/raw/spotify_top10000_streamed_songs_2023.csv,2026-09-12,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""jazz_depth"",""matched_source_genres"":[""adult standards"",""lounge"",""soul"",""swing"",""vocal jazz""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
30,Cool Yule,Louis Armstrong,[],,,2008,"[""adult standards"",""dixieland"",""harlem renaissance"",""jazz trumpet"",""new orleans jazz"",""soul"",""swing"",""vocal jazz"",""jazz""]","[""und""]",,,,,,,spotify_chart_streams_snapshot,14891305.0,streams,14891305,Spotify,,80.12932787995345,6svjkIJHmWNggsUTF3fahJ,,,data/raw/spotify_top10000_streamed_songs_2023.csv,2026-09-12,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""jazz_depth"",""matched_source_genres"":[""adult standards"",""dixieland"",""harlem renaissance"",""jazz trumpet"",""new orleans jazz"",""soul"",""swing"",""vocal jazz"",""jazz""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
31,Here Comes Santa Claus (Right Down Santa Claus Lane),Gene Autry,[],,,1957,"[""classic oklahoma country"",""cowboy western"",""traditional country"",""western swing"",""yodeling""]","[""und""]",,,,,,,spotify_chart_streams_snapshot,49462102.0,streams,49462102,Spotify,,79.39272577489879,4ckZW9fC95CKZ0Q3hJKS8M,,,data/raw/spotify_top10000_streamed_songs_2023.csv,2026-09-12,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""jazz_depth"",""matched_source_genres"":[""classic oklahoma country"",""cowboy western"",""traditional country"",""western swing"",""yodeling""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
32,Santa Baby,Eartha Kitt,[],,,,"[""jazz""]","[""und""]",,,,,,,spotify_chart_streams_snapshot,75057398.0,streams,75057398,Spotify,,78.75393510523114,7esh5OJ7CP435rmXeGm305,,,data/raw/spotify_top10000_streamed_songs_2023.csv,2026-09-12,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""jazz_depth"",""matched_source_genres"":[""jazz""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
33,The Christmas Waltz,Peggy Lee,[],,,1960,"[""soul"",""jazz""]","[""und""]",,,,,,,spotify_chart_streams_snapshot,4127786.0,streams,4127786,Spotify,,77.70717278950721,7vc0GwMQ3XlZHGYktErg5I,,,data/raw/spotify_top10000_streamed_songs_2023.csv,2026-09-12,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""jazz_depth"",""matched_source_genres"":[""soul"",""jazz""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
34,O Holy Night,Etta James,[],,,1998,"[""jazz blues"",""soul"",""soul blues"",""torch song"",""vocal jazz""]","[""und""]",,,,,,,spotify_chart_streams_snapshot,3041640.0,streams,3041640,Spotify,,77.43107953661868,2aQkTUbJUHk3F6nMipZLbz,,,data/raw/spotify_top10000_streamed_songs_2023.csv,2026-09-12,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""jazz_depth"",""matched_source_genres"":[""jazz blues"",""soul"",""soul blues"",""torch song"",""vocal jazz""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
35,White Christmas,Dean Martin,[],,,1959,"[""adult standards"",""easy listening"",""lounge"",""vocal jazz""]","[""und""]",,,,,,,spotify_chart_streams_snapshot,3383506.0,streams,3383506,Spotify,,76.14367079314604,7H0ABcbcZLjVD83SgeU19l,,,data/raw/spotify_top10000_streamed_songs_2023.csv,2026-09-12,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""jazz_depth"",""matched_source_genres"":[""adult standards"",""easy listening"",""lounge"",""vocal jazz""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
36,Can I Kick It?,A Tribe Called Quest,[],,,1990,"[""hardcore"",""conscious hip hop"",""east coast hip hop"",""golden age hip hop"",""hip hop"",""jazz rap"",""queens hip hop""]","[""und""]",,,,,,,spotify_chart_streams_snapshot,120310.0,streams,120310,Spotify,,76.00305336574287,7kpeL1x9j7uKgPx6rVz7D7,,,data/raw/spotify_top10000_streamed_songs_2023.csv,2026-09-12,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""jazz_depth"",""matched_source_genres"":[""hardcore"",""conscious hip hop"",""east coast hip hop"",""golden age hip hop"",""hip hop"",""jazz rap"",""queens hip hop""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
37,Christmas Time Is Here  Instrumental,Vince Guaraldi Trio,[],,,1965,"[""jazz""]","[""zxx""]",,,,,,,spotify_chart_streams_snapshot,1055348.0,streams,1055348,Spotify,,75.98396102960541,6WYoyTXKzpqkpeSYyoehO1,,,data/raw/spotify_top10000_streamed_songs_2023.csv,2026-09-12,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""jazz_depth"",""matched_source_genres"":[""jazz""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
38,You Send Me,Aretha Franklin,[],,,1968,"[""classic soul"",""jazz blues"",""memphis soul"",""soul"",""southern soul"",""vocal jazz""]","[""und""]",,,,,,,spotify_chart_streams_snapshot,229155.0,streams,229155,Spotify,,75.6513123287811,4VijLEUxHEzbWKYL5u9wuN,,,data/raw/spotify_top10000_streamed_songs_2023.csv,2026-09-12,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""jazz_depth"",""matched_source_genres"":[""classic soul"",""jazz blues"",""memphis soul"",""soul"",""southern soul"",""vocal jazz""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
39,What Child Is This,Vince Guaraldi Trio,[],,,1965,"[""jazz""]","[""und""]",,,,,,,spotify_chart_streams_snapshot,1090789.0,streams,1090789,Spotify,,75.42741147820448,5rCfuA33kxqRuUpMFuo8dt,,,data/raw/spotify_top10000_streamed_songs_2023.csv,2026-09-12,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""jazz_depth"",""matched_source_genres"":[""jazz""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
40,All I Want for Christmas Is You,Michael Bublé,[],,,2022,"[""adult standards"",""canadian pop"",""jazz pop"",""lounge""]","[""und""]",,,,,,,spotify_chart_streams_snapshot,7242714.0,streams,7242714,Spotify,,73.49901396099163,1uoo2TqNHkKVQksKK82Z9c,,,data/raw/spotify_top10000_streamed_songs_2023.csv,2026-09-12,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""jazz_depth"",""matched_source_genres"":[""adult standards"",""canadian pop"",""jazz pop"",""lounge""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
41,"'Zat You, Santa Claus?  Single Version",Louis Armstrong,[],,,2016,"[""jazz"",""adult standards"",""dixieland"",""harlem renaissance"",""jazz trumpet"",""new orleans jazz"",""soul"",""swing"",""vocal jazz""]","[""und""]",,,,,,,spotify_chart_streams_snapshot,1781952.0,streams,1781952,Spotify,,72.65896245093766,7boMvoKAVwhb2SQOey89EI,,,data/raw/spotify_top10000_streamed_songs_2023.csv,2026-09-12,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""jazz_depth"",""matched_source_genres"":[""jazz"",""adult standards"",""dixieland"",""harlem renaissance"",""jazz trumpet"",""new orleans jazz"",""soul"",""swing"",""vocal jazz""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
42,I've Got My Love To Keep Me Warm,Ella Fitzgerald,[],,,1957,"[""jazz"",""blues""]","[""und""]",,,,,,,spotify_chart_streams_snapshot,1274347.0,streams,1274347,Spotify,,71.5528804168996,5OLmn2zkijgVleNhMRjYQp,,,data/raw/spotify_top10000_streamed_songs_2023.csv,2026-09-12,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""jazz_depth"",""matched_source_genres"":[""jazz"",""blues""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
43,It's Not Christmas 'Til You Come Home  Recorded At Spotify Studios NYC,Norah Jones,[],,,2017,"[""j-pop"",""contemporary vocal jazz"",""jazz pop"",""vocal jazz"",""jazz""]","[""und""]",,,,,,,spotify_chart_streams_snapshot,663318.0,streams,663318,Spotify,,70.46722437336031,7bdROC1GostP0gWqEP8P2h,,,data/raw/spotify_top10000_streamed_songs_2023.csv,2026-09-12,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""jazz_depth"",""matched_source_genres"":[""j-pop"",""contemporary vocal jazz"",""jazz pop"",""vocal jazz"",""jazz""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
44,The Christmas Song (Merry Christmas To You)  Remastered 1999,Nat King Cole,[],,,2021,"[""adult standards"",""lounge"",""soul"",""swing"",""vocal jazz""]","[""und""]",,,,,,,spotify_chart_streams_snapshot,10684911.0,streams,10684911,Spotify,,70.28770949703477,2IdX8o9Kz10nvC6fkJUQU1,,,data/raw/spotify_top10000_streamed_songs_2023.csv,2026-09-12,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""jazz_depth"",""matched_source_genres"":[""adult standards"",""lounge"",""soul"",""swing"",""vocal jazz""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
45,Skating,Vince Guaraldi Trio,[],,,1965,"[""jazz""]","[""und""]",,,,,,,spotify_chart_streams_snapshot,331044.0,streams,331044,Spotify,,70.24887032819034,7hK9jnESeCfc5fIHH76jKh,,,data/raw/spotify_top10000_streamed_songs_2023.csv,2026-09-12,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""jazz_depth"",""matched_source_genres"":[""jazz""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
