rank,title,main_artist,featured_artists,album,release_date,release_year,genres,composer,anime_title,anime_popularity,screen_work,vtuber,is_original,metric_name,metric_value,metric_unit,listen_count,listen_source,view_count,overall_popularity_score,spotify_track_id,musicbrainz_recording_mbid,isrc,source_url,retrieved_at,source_notes,extra
11,I Want You Back,The Jackson 5,[],,,1969,"[""soul""]",,,,,,,spotify_streams,1267017307.0,streams,1267017307,Spotify,,55.13856153767716,5LxvwujISqiB8vpRYv887S,,,https://kworb.net/spotify/songs.html,2026-07-22,Metric snapshot/date label: 2026-07-22.,"{""era_bucket"":""1960s"",""era_rank"":11,""metric_snapshot_date"":""2026-07-22"",""streams_is_cumulative"":true,""daily_streams"":1014260,""catalog_sources"":""spotify_600k_historical|spotify_top10000_2023|spotify_114k""}"
12,Rockin' Around The Christmas Tree,Brenda Lee,[],,,1964,"[""adult standards"",""lounge"",""rockabilly""]",,,,,,,spotify_streams,1562653050.0,streams,1562653050,Spotify,,51.70605676712133,7sfFSW5Z9GPrjibl4bCfVd,,,https://kworb.net/spotify/songs.html,2026-07-22,Metric snapshot/date label: 2026-07-22.,"{""era_bucket"":""1960s"",""era_rank"":12,""metric_snapshot_date"":""2026-07-22"",""streams_is_cumulative"":true,""daily_streams"":28981,""catalog_sources"":""spotify_114k|spotify_2025_0_9m_features|spotify_zenodo_0_9m|spotify_top10000_2023|spotify_600k_historical""}"
13,Sweet Caroline,Neil Diamond,[],,,1969,"[""adult standards"",""brill building pop"",""folk"",""folk rock"",""heartland rock"",""mellow gold"",""singer-songwriter"",""soft rock"",""songwriter"",""yacht rock""]",,,,,,,spotify_streams,958688706.0,streams,958688706,Spotify,,54.80800004687409,62AuGbAkt8Ox2IrFFb8GKV,,,https://kworb.net/spotify/songs.html,2026-07-22,Metric snapshot/date label: 2026-07-22.,"{""era_bucket"":""1960s"",""era_rank"":13,""metric_snapshot_date"":""2026-07-22"",""streams_is_cumulative"":true,""daily_streams"":477613,""catalog_sources"":""spotify_zenodo_0_9m|spotify_2025_0_9m_features|spotify_600k_historical|spotify_114k|spotify_top10000_2023""}"
14,(Sittin' On) the Dock of the Bay,Otis Redding,[],,,1968,"[""blues"",""classic soul"",""memphis soul"",""soul"",""soul blues"",""southern soul"",""vocal jazz""]",,,,,,,spotify_streams,1113024656.0,streams,1113024656,Spotify,,54.194851193958044,50uGbeaQIxKiSc7jvRTjWx,,,https://kworb.net/spotify/songs.html,2026-07-22,Metric snapshot/date label: 2026-07-22.,"{""era_bucket"":""1960s"",""era_rank"":14,""metric_snapshot_date"":""2026-07-22"",""streams_is_cumulative"":true,""daily_streams"":435246,""catalog_sources"":""spotify_600k_historical|spotify_top10000_2023|spotify_114k|spotify_zenodo_0_9m|spotify_2025_0_9m_features""}"
15,All Along the Watchtower,Jimi Hendrix,[],,1968-10-25,1968,"[""blues"",""hard-rock"",""metal"",""psych-rock""]",,,,,,,spotify_streams,870288120.0,streams,870288120,Spotify,,54.11726315951643,7xdLNxZCtY68x5MAOBEmBq,,,https://kworb.net/spotify/songs.html,2026-07-22,Metric snapshot/date label: 2026-07-22.,"{""era_bucket"":""1960s"",""era_rank"":15,""metric_snapshot_date"":""2026-07-22"",""streams_is_cumulative"":true,""daily_streams"":192216,""catalog_sources"":""spotify_114k|spotify_600k_historical""}"
16,For What It's Worth,Buffalo Springfield,[],,,1966,"[""blues"",""country"",""folk"",""psych-rock""]",,,,,,,spotify_streams,909425499.0,streams,909425499,Spotify,,54.326155584878244,7LJmZ8lOhB22Q5NQjitqHp,,,https://kworb.net/spotify/songs.html,2026-07-22,Metric snapshot/date label: 2026-07-22.,"{""era_bucket"":""1960s"",""era_rank"":16,""metric_snapshot_date"":""2026-07-22"",""streams_is_cumulative"":true,""daily_streams"":367195,""catalog_sources"":""spotify_114k|spotify_600k_historical|spotify_top10000_2023""}"
17,Whole Lotta Love - 1990 Remaster,Led Zeppelin,[],,1969-10-22,1969,"[""hard-rock""]",,,,,,,spotify_streams,811715029.0,streams,811715029,Spotify,,53.89248987764937,0hCB0YR03f6AmQaHbwWDe8,,,https://kworb.net/spotify/songs.html,2026-07-22,Metric snapshot/date label: 2026-07-22.,"{""era_bucket"":""1960s"",""era_rank"":17,""metric_snapshot_date"":""2026-07-22"",""streams_is_cumulative"":true,""daily_streams"":231736,""catalog_sources"":""spotify_600k_historical|spotify_114k""}"
18,California Dreamin',The Mamas & The Papas,[],If You Can Believe Your Eyes And Ears,1966-03,1966,"[""classic rock"",""folk"",""folk rock"",""mellow gold"",""psych-rock"",""psychedelic rock"",""rock"",""soft rock"",""sunshine pop""]",,,,,,,spotify_streams,1344714278.0,streams,1344714278,Spotify,,52.90690593799024,63rva3TBizr6x1Yp5uwKfD,,,https://kworb.net/spotify/songs.html,2026-07-22,Metric snapshot/date label: 2026-07-22.,"{""era_bucket"":""1960s"",""era_rank"":18,""metric_snapshot_date"":""2026-07-22"",""streams_is_cumulative"":true,""daily_streams"":616184,""catalog_sources"":""spotify_2025_0_9m_features|spotify_600k_historical|spotify_zenodo_0_9m|spotify_114k""}"
19,I Say a Little Prayer,Aretha Franklin,[],,,1968,"[""blues"",""classic soul"",""jazz"",""jazz blues"",""memphis soul"",""soul"",""southern soul"",""vocal jazz""]",,,,,,,spotify_streams,822385647.0,streams,822385647,Spotify,,53.73925303330968,7haFcQaoTBr2qY6G0r4JSH,,,https://kworb.net/spotify/songs.html,2026-07-22,Metric snapshot/date label: 2026-07-22.,"{""era_bucket"":""1960s"",""era_rank"":19,""metric_snapshot_date"":""2026-07-22"",""streams_is_cumulative"":true,""daily_streams"":263522,""catalog_sources"":""spotify_600k_historical|spotify_114k|spotify_2025_0_9m_features|spotify_zenodo_0_9m|spotify_top10000_2023""}"
20,Gimme Shelter,The Rolling Stones,[],,,1969,"[""british"",""rock""]",,,,,,,spotify_streams,821382588.0,streams,821382588,Spotify,,53.797857529647246,6H3kDe7CGoWYBabAeVWGiD,,,https://kworb.net/spotify/songs.html,2026-07-22,Metric snapshot/date label: 2026-07-22.,"{""era_bucket"":""1960s"",""era_rank"":20,""metric_snapshot_date"":""2026-07-22"",""streams_is_cumulative"":true,""daily_streams"":290371,""catalog_sources"":""spotify_600k_historical|spotify_114k|spotify_top10000_2023""}"
21,Respect (2021 Remaster),Aretha Franklin,[],The Genius of Aretha Franklin,2/19/2021,1967,[],,,,,,,spotify_streams,799079268.0,streams,799079268,Spotify,,53.52603582249289,7s25THrKz86DM225dOYwnr,,USRH12000996,https://kworb.net/spotify/songs.html,2026-07-22,Metric snapshot/date label: 2026-07-22.,"{""era_bucket"":""1960s"",""era_rank"":21,""metric_snapshot_date"":""2026-07-22"",""streams_is_cumulative"":true,""daily_streams"":189751,""catalog_sources"":""spotify_top10000_2023|spotify_2024_crossplatform|spotify_600k_historical""}"
22,"Oh, Pretty Woman",Roy Orbison,[],The Essential Roy Orbison,2006-03-28,1962,"[""adult standards"",""classic rock"",""folk rock"",""mellow gold"",""r-n-b"",""rock-and-roll"",""rock-n-roll"",""rockabilly"",""singer-songwriter""]",,,,,,,spotify_streams,832443179.0,streams,832443179,Spotify,,53.22796301766033,52HAHV1j93s5B8GoTNI7DJ,,,https://kworb.net/spotify/songs.html,2026-07-22,Metric snapshot/date label: 2026-07-22.,"{""era_bucket"":""1960s"",""era_rank"":22,""metric_snapshot_date"":""2026-07-22"",""streams_is_cumulative"":true,""daily_streams"":252248,""catalog_sources"":""spotify_zenodo_0_9m|spotify_2025_0_9m_features|spotify_600k_historical|spotify_114k""}"
23,Unchained Melody,The Righteous Brothers,[],Just Once In My Life,,1965,"[""r-n-b"",""rock-n-roll"",""rockabilly""]",,,,,,,spotify_streams,821072816.0,streams,821072816,Spotify,,53.25642015450693,2qhASBzpbFhPRtrnZ5lLnz,,,https://kworb.net/spotify/songs.html,2026-07-22,Metric snapshot/date label: 2026-07-22.,"{""era_bucket"":""1960s"",""era_rank"":23,""metric_snapshot_date"":""2026-07-22"",""streams_is_cumulative"":true,""daily_streams"":271826,""catalog_sources"":""spotify_600k_historical|spotify_114k""}"
24,Let's Stay Together,Al Green,[],How To Lose A Guy In 10 Days: Music From The Motion Picture,2003-01-01,1968,"[""blues"",""classic soul"",""funk"",""memphis soul"",""quiet storm"",""soul"",""soul blues"",""southern soul""]",,,,,,,spotify_streams,772632556.0,streams,772632556,Spotify,,53.311892707005896,7Ju7qPVxsEzlV5EAKiC5AV,,,https://kworb.net/spotify/songs.html,2026-07-22,Metric snapshot/date label: 2026-07-22.,"{""era_bucket"":""1960s"",""era_rank"":24,""metric_snapshot_date"":""2026-07-22"",""streams_is_cumulative"":true,""daily_streams"":225725,""catalog_sources"":""spotify_600k_historical|spotify_114k|spotify_2025_0_9m_features|spotify_zenodo_0_9m""}"
25,Fly Me To The Moon (In Other Words),Frank Sinatra,"[""Count Basie""]",,1962-12-10,1962,[],,,,,,,spotify_streams,863182114.0,streams,863182114,Spotify,,52.96785914664549,5b7OgznPJJr1vHNYGyvxau,,,https://kworb.net/spotify/songs.html,2026-07-22,Metric snapshot/date label: 2026-07-22.,"{""era_bucket"":""1960s"",""era_rank"":25,""metric_snapshot_date"":""2026-07-22"",""streams_is_cumulative"":true,""daily_streams"":229977,""catalog_sources"":""spotify_600k_historical""}"
26,At Last,Etta James,[],At Last!,1960,1960,"[""blues"",""jazz"",""jazz blues"",""soul"",""soul blues"",""torch song"",""vocal jazz""]",,,,,,,spotify_streams,699595574.0,streams,699595574,Spotify,,53.367899659581234,7mULdwxJbL0Pl7yvrACd2X,,,https://kworb.net/spotify/songs.html,2026-07-22,Metric snapshot/date label: 2026-07-22.,"{""era_bucket"":""1960s"",""era_rank"":26,""metric_snapshot_date"":""2026-07-22"",""streams_is_cumulative"":true,""daily_streams"":203399,""catalog_sources"":""spotify_2025_0_9m_features|spotify_zenodo_0_9m|spotify_114k|spotify_600k_historical""}"
27,Be My Baby,The Ronettes,[],Be My Baby: The Very Best of The Ronettes,2011-02-22,1964,"[""brill building pop"",""classic girl group"",""motown"",""rock-and-roll""]",,,,,,,spotify_streams,969515209.0,streams,969515209,Spotify,,53.18660265339386,64tCsJOa1BkDS09PuqTEy6,,,https://kworb.net/spotify/songs.html,2026-07-22,Metric snapshot/date label: 2026-07-22.,"{""era_bucket"":""1960s"",""era_rank"":27,""metric_snapshot_date"":""2026-07-22"",""streams_is_cumulative"":true,""daily_streams"":858730,""catalog_sources"":""spotify_zenodo_0_9m|spotify_600k_historical|spotify_2025_0_9m_features""}"
28,What A Wonderful World,Louis Armstrong,[],,,1968,"[""adult standards"",""dixieland"",""harlem renaissance"",""jazz"",""jazz trumpet"",""new orleans jazz"",""soul"",""swing"",""vocal jazz""]",,,,,,,spotify_streams,814317950.0,streams,814317950,Spotify,,52.883688994173085,7FIDlngkZYOlguv8fKGZBd,,,https://kworb.net/spotify/songs.html,2026-07-22,Metric snapshot/date label: 2026-07-22.,"{""era_bucket"":""1960s"",""era_rank"":28,""metric_snapshot_date"":""2026-07-22"",""streams_is_cumulative"":true,""daily_streams"":226941,""catalog_sources"":""spotify_top10000_2023|spotify_2025_0_9m_features|spotify_114k|spotify_zenodo_0_9m|spotify_600k_historical""}"
29,Son of a Preacher Man,Dusty Springfield,[],Hit Soul,2017-09-18,1969,"[""adult standards"",""british"",""british invasion"",""soul"",""vocal jazz""]",,,,,,,spotify_streams,767573729.0,streams,767573729,Spotify,,52.699927521699244,7odHgoLFi3GQ90E9PeraI3,,,https://kworb.net/spotify/songs.html,2026-07-22,Metric snapshot/date label: 2026-07-22.,"{""era_bucket"":""1960s"",""era_rank"":29,""metric_snapshot_date"":""2026-07-22"",""streams_is_cumulative"":true,""daily_streams"":191071,""catalog_sources"":""spotify_zenodo_0_9m|spotify_114k|spotify_600k_historical|spotify_2025_0_9m_features""}"
30,My Way,Frank Sinatra,[],Ultimate Sinatra,2015-04-17,1969,"[""adult standards"",""easy listening"",""lounge""]",,,,,,,spotify_streams,766893079.0,streams,766893079,Spotify,,52.85288834098571,6jd8s6YNkkQfVflmh4CLzx,,,https://kworb.net/spotify/songs.html,2026-07-22,Metric snapshot/date label: 2026-07-22.,"{""era_bucket"":""1960s"",""era_rank"":30,""metric_snapshot_date"":""2026-07-22"",""streams_is_cumulative"":true,""daily_streams"":366503,""catalog_sources"":""spotify_2025_0_9m_features|spotify_600k_historical|spotify_zenodo_0_9m""}"
31,Born To Be Wild,Steppenwolf,[],,1968,1968,"[""blues"",""country"",""folk"",""hard-rock"",""metal"",""psych-rock""]",,,,,,,spotify_streams,719163669.0,streams,719163669,Spotify,,52.675694713928294,63OFKbMaZSDZ4wtesuuq6f,,,https://kworb.net/spotify/songs.html,2026-07-22,Metric snapshot/date label: 2026-07-22.,"{""era_bucket"":""1960s"",""era_rank"":31,""metric_snapshot_date"":""2026-07-22"",""streams_is_cumulative"":true,""daily_streams"":210691,""catalog_sources"":""spotify_600k_historical|spotify_114k""}"
32,Can't Take My Eyes off You,Frankie Valli,[],,1967,1967,"[""disco""]",,,,,,,spotify_streams,867721252.0,streams,867721252,Spotify,,52.71805482432178,6ft9PAgNOjmZ2kFVP7LGqb,,,https://kworb.net/spotify/songs.html,2026-07-22,Metric snapshot/date label: 2026-07-22.,"{""era_bucket"":""1960s"",""era_rank"":32,""metric_snapshot_date"":""2026-07-22"",""streams_is_cumulative"":true,""daily_streams"":762148,""catalog_sources"":""spotify_114k|spotify_600k_historical""}"
33,(What A) Wonderful World,Sam Cooke,[],,2000-09-26,1960,[],,,,,,,spotify_streams,706907623.0,streams,706907623,Spotify,,52.08803324428127,7N15WWy12QAMpGAh6QMAej,,,https://kworb.net/spotify/songs.html,2026-07-22,Metric snapshot/date label: 2026-07-22.,"{""era_bucket"":""1960s"",""era_rank"":33,""metric_snapshot_date"":""2026-07-22"",""streams_is_cumulative"":true,""daily_streams"":126753,""catalog_sources"":""spotify_600k_historical""}"
34,Sympathy For The Devil,The Rolling Stones,[],,,1968,"[""british"",""rock""]",,,,,,,spotify_streams,742128305.0,streams,742128305,Spotify,,50.263536262654554,7pcg5HSoWI1Yg5Yt8rixG1,,,https://kworb.net/spotify/songs.html,2026-07-22,Metric snapshot/date label: 2026-07-22.,"{""era_bucket"":""1960s"",""era_rank"":34,""metric_snapshot_date"":""2026-07-22"",""streams_is_cumulative"":true,""daily_streams"":227231,""catalog_sources"":""spotify_top10000_2023|spotify_600k_historical|spotify_114k""}"
35,The Sound of Silence,Simon & Garfunkel,[],"Wednesday Morning, 3 A.M.",1964-10-19,1964,"[""classic rock"",""folk"",""folk rock"",""melancholia"",""mellow gold"",""rock"",""soft rock""]",,,,,,,spotify_streams,745581847.0,streams,745581847,Spotify,,49.33266390371788,7eQUgarLukHLkZaO1mxtab,,,https://kworb.net/spotify/songs.html,2026-07-22,Metric snapshot/date label: 2026-07-22.,"{""era_bucket"":""1960s"",""era_rank"":35,""metric_snapshot_date"":""2026-07-22"",""streams_is_cumulative"":true,""daily_streams"":168121,""catalog_sources"":""spotify_zenodo_0_9m|spotify_600k_historical|spotify_2025_0_9m_features|spotify_114k""}"
36,Sleigh Ride,The Ronettes,[],,,1963,"[""brill building pop"",""classic girl group"",""motown"",""rock-and-roll""]",,,,,,,spotify_streams,813514934.0,streams,813514934,Spotify,,46.8475206913603,5ASM6Qjiav2xPe7gRkQMsQ,,,https://kworb.net/spotify/songs.html,2026-07-22,Metric snapshot/date label: 2026-07-22.,"{""era_bucket"":""1960s"",""era_rank"":36,""metric_snapshot_date"":""2026-07-22"",""streams_is_cumulative"":true,""daily_streams"":12778,""catalog_sources"":""spotify_top10000_2023|spotify_2025_0_9m_features|spotify_600k_historical|spotify_zenodo_0_9m""}"
37,The Christmas Song (Merry Christmas To You),Nat King Cole,[],,,1962,"[""jazz""]",,,,,,,spotify_streams,750297905.0,streams,750297905,Spotify,,47.0007803612098,70rtpDRKKrpw7sx5U8OQAc,,,https://kworb.net/spotify/songs.html,2026-07-22,Metric snapshot/date label: 2026-07-22.,"{""era_bucket"":""1960s"",""era_rank"":37,""metric_snapshot_date"":""2026-07-22"",""streams_is_cumulative"":true,""daily_streams"":19388,""catalog_sources"":""spotify_top10000_2023|spotify_114k|spotify_600k_historical""}"
38,Bring It on Home to Me,Sam Cooke,[],Soul Essentials : Chill With the Legendary Voices of Soul Music,3/28/2024,1960,[],,,,,,,spotify_streams_snapshot,293683495.0,streams,293683495,Spotify,,43.08163862406765,5EoYc5wvRYOtkudLfrjsL1,,FR6F32334310,https://gist.github.com/cooneycw/b4021d5d872ee4a07239f0ea25c23cd7,2026-07-22,Metric snapshot/date label: 2024.,"{""era_bucket"":""1960s"",""era_rank"":38,""metric_snapshot_date"":""2024"",""streams_is_cumulative"":true,""catalog_sources"":""spotify_2024_crossplatform|spotify_600k_historical""}"
39,A Holly Jolly Christmas  Single Version,Burl Ives,[],,,1965,"[""american folk revival""]",,,,,,,spotify_chart_streams_snapshot,163198351.0,streams,163198351,Spotify,,37.63814730661897,77khP2fIVhSW23NwxrRluh,,,data/raw/spotify_top10000_streamed_songs_2023.csv,2026-07-22,Historical Spotify chart-window stream aggregate from the cited snapshot; not represented as a lifetime Spotify play count. Metric snapshot/date label: 2023.,"{""era_bucket"":""1960s"",""era_rank"":39,""metric_snapshot_date"":""2023"",""streams_is_cumulative"":false,""catalog_sources"":""spotify_600k_historical|spotify_zenodo_0_9m|spotify_top10000_2023|spotify_2025_0_9m_features""}"
40,Carol of the Bells,Mykola Dmytrovych Leontovych,[],,,1960,[],,,,,,,spotify_chart_streams_snapshot,71706814.0,streams,71706814,Spotify,,37.31668129864542,4tHqQMWSqmL6YjXwsqthDI,,,data/raw/spotify_top10000_streamed_songs_2023.csv,2026-07-22,Historical Spotify chart-window stream aggregate from the cited snapshot; not represented as a lifetime Spotify play count. Metric snapshot/date label: 2023.,"{""era_bucket"":""1960s"",""era_rank"":40,""metric_snapshot_date"":""2023"",""streams_is_cumulative"":false,""catalog_sources"":""spotify_600k_historical|spotify_top10000_2023""}"
41,Christmas (Baby Please Come Home),Darlene Love,[],,,1963,[],,,,,,,spotify_chart_streams_snapshot,73684954.0,streams,73684954,Spotify,,36.102136467885686,46pF1zFimM582ss1PrMy68,,,data/raw/spotify_top10000_streamed_songs_2023.csv,2026-07-22,Historical Spotify chart-window stream aggregate from the cited snapshot; not represented as a lifetime Spotify play count. Metric snapshot/date label: 2023.,"{""era_bucket"":""1960s"",""era_rank"":41,""metric_snapshot_date"":""2023"",""streams_is_cumulative"":false,""catalog_sources"":""spotify_top10000_2023|spotify_600k_historical""}"
42,Joy To The World,Nat King Cole,[],,,1962,[],,,,,,,spotify_chart_streams_snapshot,59827161.0,streams,59827161,Spotify,,36.33069520556913,1VuAamHM7P3VQQEXYGG3Uu,,,data/raw/spotify_top10000_streamed_songs_2023.csv,2026-07-22,Historical Spotify chart-window stream aggregate from the cited snapshot; not represented as a lifetime Spotify play count. Metric snapshot/date label: 2023.,"{""era_bucket"":""1960s"",""era_rank"":42,""metric_snapshot_date"":""2023"",""streams_is_cumulative"":false,""catalog_sources"":""spotify_600k_historical|spotify_top10000_2023""}"
43,Little Saint Nick  1991 Remix,The Beach Boys,[],,,1964,"[""psych-rock"",""rock""]",,,,,,,spotify_chart_streams_snapshot,61339064.0,streams,61339064,Spotify,,36.11321145505505,7weuZfLzuEUsHq5jvpP3im,,,data/raw/spotify_top10000_streamed_songs_2023.csv,2026-07-22,Historical Spotify chart-window stream aggregate from the cited snapshot; not represented as a lifetime Spotify play count. Metric snapshot/date label: 2023.,"{""era_bucket"":""1960s"",""era_rank"":43,""metric_snapshot_date"":""2023"",""streams_is_cumulative"":false,""catalog_sources"":""spotify_114k|spotify_top10000_2023|spotify_600k_historical""}"
44,O Tannenbaum,Vince Guaraldi Trio,[],,,1965,"[""jazz""]",,,,,,,spotify_chart_streams_snapshot,41048606.0,streams,41048606,Spotify,,35.58989527127419,7IgaAfqR2EhkC2i7yUHRlt,,,data/raw/spotify_top10000_streamed_songs_2023.csv,2026-07-22,Historical Spotify chart-window stream aggregate from the cited snapshot; not represented as a lifetime Spotify play count. Metric snapshot/date label: 2023.,"{""era_bucket"":""1960s"",""era_rank"":44,""metric_snapshot_date"":""2023"",""streams_is_cumulative"":false,""catalog_sources"":""spotify_114k|spotify_600k_historical|spotify_top10000_2023""}"
